NewBudget,Score,Metascore,Genre,Genre1,Genre2,Genre3,Director,Revenue
30000000.0,4.7,42.0,"Horror, Sci-Fi, Thriller",Horror, Sci-Fi, Thriller,Katt Shea,17760000.0
10000000.0,7.6,73.0,"Action, Thriller",Action, Thriller,,Gareth Evans,4110000.0
80000000.0,7.1,59.0,"Biography, Drama, Romance",Biography, Drama, Romance,Jonathan Teplitzky,4440000.0
48000000.0,7.1,72.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Francis Ford Coppola,45860000.0
13000000.0,6.3,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Robert Allan Ackerman,0.0
60000000.0,6.4,44.0,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,James McTeigue,16010000.0
82000000.0,7.6,58.0,"Drama, Romance",Drama, Romance,,Stephen Daldry,34190000.0
15000000.0,5.5,,"Crime, Drama, Thriller",Crime, Drama, Thriller,Russell Mulcahy,6470000.0
51000000.0,6.3,,"Comedy, Romance",Comedy, Romance,,Bart Freundlich,0.0
55000000.0,4.5,,"Horror, Sci-Fi, Thriller",Horror, Sci-Fi, Thriller,Mauro Borrelli,1320000.0
75000000.0,6.6,56.0,"Action, Drama, Mystery",Action, Drama, Mystery,Roger Donaldson,52800000.0
65000000.0,8.3,,"Drama, Music, Romance",Drama, Music, Romance,Michael Powell,10900000.0
41300000.0,7.7,57.0,"Drama, Music, Mystery",Drama, Music, Mystery,Fran??ois Girard,9470000.0
60000000.0,5.8,,"Horror, Thriller",Horror, Thriller,,Andrew Traucki,0.0
28000000.0,6.9,,"Comedy, Crime, Drama",Comedy, Crime, Drama,Ted Demme,11440000.0
25000000.0,5.7,55.0,"Horror, Mystery, Sci-Fi",Horror, Mystery, Sci-Fi,Peter Hyams,33960000.0
30000000.0,6.9,54.0,"Drama, Thriller",Drama, Thriller,,Mira Nair,520000.0
80000000.0,4.3,38.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,Casey La Scala,1170000.0
90000000.0,7.9,84.0,"Drama, Romance",Drama, Romance,,James Ivory,22950000.0
33000000.0,6.1,42.0,"Action, Crime, Thriller",Action, Crime, Thriller,Antoine Fuqua,18970000.0
46000000.0,6.5,30.0,"Comedy, Sport",Comedy, Sport,,Howard Deutch,44740000.0
63600000.0,6.9,70.0,"Animation, Adventure, Crime",Animation, Adventure, Crime,Hendel Butoy,27930000.0
33000000.0,4.8,38.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Asif Kapadia,7750000.0
83000000.0,7.4,66.0,"Comedy, Horror, Sci-Fi",Comedy, Horror, Sci-Fi,Dan O'Bannon,14240000.0
26000000.0,7.1,61.0,"Comedy, Crime, Mystery",Comedy, Crime, Mystery,Blake Edwards,41830000.0
80000000.0,3.2,50.0,"Comedy, Horror, Thriller",Comedy, Horror, Thriller,Kim Henkel,140000.0
40000000.0,5.9,47.0,"Crime, Drama, Sci-Fi",Crime, Drama, Sci-Fi,Manuel Carballo,0.0
120000000.0,6.2,51.0,"Comedy, Romance",Comedy, Romance,,Marc Lawrence,0.0
85000000.0,4.8,18.0,"Comedy, Western",Comedy, Western,,Frank Coraci,0.0
75000000.0,7.9,91.0,"Adventure, Biography, Drama",Adventure, Biography, Drama,Philip Kaufman,21500000.0
43000000.0,7.1,57.0,"Horror, Mystery",Horror, Mystery,,Gore Verbinski,129130000.0
40000000.0,5.4,44.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Hideo Nakata,76230000.0
75000000.0,6.0,54.0,"Drama, Thriller",Drama, Thriller,,Lone Scherfig,0.0
42000000.0,6.0,38.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,Mikael H?fstr??m,33050000.0
30000000.0,6.9,51.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Bibo Bergeron,50860000.0
11000000.0,5.8,,"Comedy, Drama",Comedy, Drama,,Alan Parker,6510000.0
28000000.0,7.1,31.0,"Comedy, Drama",Comedy, Drama,,Gren Wells,0.0
16000000.0,7.9,,"Action, Crime, Drama",Action, Crime, Drama,Raoul Walsh,0.0
35000000.0,7.4,58.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Michael Bay,134070000.0
14000000.0,6.2,53.0,"Comedy, Music",Comedy, Music,,Peter Cattaneo,6410000.0
32000000.0,7.4,58.0,"Comedy, Musical",Comedy, Musical,,Jim Sharman,139880000.0
100000000.0,5.1,43.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Galt Niederhoffer,100000.0
60000000.0,7.0,72.0,"Drama, Family, Sport",Drama, Family, Sport,John Lee Hancock,75600000.0
43000000.0,5.9,,"Action, Comedy, Crime",Action, Comedy, Crime,Clint Eastwood,21630000.0
10000000.0,3.6,,Drama,Drama,,,Tommy Wiseau,0.0
20000000.0,4.9,23.0,"Drama, Thriller",Drama, Thriller,,Christian E. Christiansen,37300000.0
5500000.0,7.0,67.0,"Drama, Music, Romance",Drama, Music, Romance,Mark Rydell,29200000.0
16000000.0,6.4,64.0,"Action, Crime, Drama",Action, Crime, Drama,David Mich??d,1110000.0
5000000.0,7.6,76.0,"Comedy, Drama",Comedy, Drama,,Wes Anderson,52360000.0
85000000.0,5.9,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Igor Kovalyov,100490000.0
84000000.0,5.9,44.0,Horror,Horror,,,Carter Smith,17430000.0
30000000.0,8.1,,"Comedy, Drama",Comedy, Drama,,Jean Renoir,0.0
90000000.0,6.7,45.0,"Action, Sci-Fi, Thriller",Action, Sci-Fi, Thriller,Paul Michael Glaser,38120000.0
20000000.0,6.1,49.0,"Horror, Thriller",Horror, Thriller,,Ti West,10000.0
35000000.0,8.1,,Drama,Drama,,,Andrei Tarkovsky,300000.0
9000000.0,6.2,50.0,"Action, Adventure, Romance",Action, Adventure, Romance,Phillip Noyce,61360000.0
24000000.0,5.6,37.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,David Weaver,0.0
65000000.0,7.7,,"Adventure, Drama, Romance",Adventure, Drama, Romance,Robert Wise,0.0
40000000.0,7.8,,"Comedy, Drama, Family",Comedy, Drama, Family,David Mickey Evans,32420000.0
15000000.0,6.4,57.0,"Comedy, Drama, Family",Comedy, Drama, Family,John Pasquin,144830000.0
35000000.0,5.6,48.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Michael Lembeck,139240000.0
65000000.0,4.7,32.0,"Adventure, Comedy, Family",Adventure, Comedy, Family,Michael Lembeck,84500000.0
25000000.0,5.2,,"Drama, Romance",Drama, Romance,,Roland Joff??,10400000.0
20000000.0,7.4,,"Drama, Music, Romance",Drama, Music, Romance,Anh Hung Tran,1910000.0
8000000.0,5.5,45.0,"Action, Adventure, Fantasy",Action, Adventure, Fantasy,Chuck Russell,91050000.0
5000000.0,7.8,,"Action, Adventure, History",Action, Adventure, History,Michael Curtiz,0.0
40000000.0,8.0,74.0,"Biography, Drama, Romance",Biography, Drama, Romance,Alejandro Amen??bar,2090000.0
14000000.0,6.0,23.0,Drama,Drama,,,Gus Van Sant,20000.0
13500000.0,8.0,,"Adventure, Drama, Western",Adventure, Drama, Western,John Ford,0.0
8000000.0,6.1,,"Drama, Horror, Thriller",Drama, Horror, Thriller,Paul Hyett,0.0
25000000.0,6.6,51.0,"Comedy, Drama",Comedy, Drama,,John Madden,33080000.0
35000000.0,7.3,57.0,Drama,Drama,,,Gina Prince-Bythewood,37770000.0
10000000.0,6.5,61.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Chris Renaud,368380000.0
24000000.0,7.3,54.0,"Adventure, Comedy, Drama",Adventure, Comedy, Drama,Ben Stiller,58240000.0
2000000.0,7.7,81.0,"Animation, Adventure, Family",Animation, Adventure, Family,Tomm Moore,690000.0
25000000.0,6.6,63.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Sergio G. S??nchez,0.0
24000000.0,6.2,,"Adventure, Family, Fantasy",Adventure, Family, Fantasy,Gabor Csupo,0.0
18000000.0,7.6,76.0,"Animation, Adventure, Drama",Animation, Adventure, Drama,Don Bluth,10140000.0
24000000.0,7.3,83.0,Drama,Drama,,,Clio Barnard,10000.0
24000000.0,6.5,67.0,"Drama, History, Thriller",Drama, History, Thriller,John Curran,17400000.0
9000000.0,6.1,49.0,"Action, Crime, Thriller",Action, Crime, Thriller,Clark Johnson,36280000.0
10000000.0,6.4,,Horror,Horror,,,Michael Winner,0.0
1000000.0,6.5,64.0,"Fantasy, Horror",Fantasy, Horror,,Wes Craven,19600000.0
60000000.0,7.2,,"Comedy, Romance",Comedy, Romance,,Billy Wilder,12000000.0
16000000.0,5.9,,"Drama, Fantasy, Horror",Drama, Fantasy, Horror,Carl Schultz,18880000.0
15000000.0,6.3,32.0,"Drama, Fantasy",Drama, Fantasy,,Stuart Hazeldine,57330000.0
10000000.0,6.0,,"Action, Adventure, Crime",Action, Adventure, Crime,Russell Mulcahy,32060000.0
2000000.0,4.4,43.0,"Comedy, Family, Fantasy",Comedy, Family, Fantasy,Brian Robbins,61120000.0
5000000.0,6.7,59.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Neil LaBute,730000.0
1500000.0,7.4,87.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Guillermo del Toro,63860000.0
34000000.0,9.3,80.0,Drama,Drama,,,Frank Darabont,28340000.0
35000000.0,6.8,47.0,Drama,Drama,,,Lasse Hallstr??m,11430000.0
75000000.0,7.7,77.0,"Drama, Romance, Western",Drama, Romance, Western,Don Siegel,5990000.0
10000000.0,6.1,54.0,"Sci-Fi, Thriller",Sci-Fi, Thriller,,William Eubank,600000.0
12000000.0,8.6,85.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Jonathan Demme,130740000.0
65000000.0,7.3,80.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,David Silverman,183140000.0
15000000.0,5.2,21.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Brian Helgeland,7660000.0
4000000.0,5.5,30.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Raja Gosnell,142610000.0
65000000.0,5.4,34.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Raja Gosnell,71020000.0
7000000.0,5.1,23.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Tomas Alfredson,6670000.0
5000000.0,7.7,95.0,"Biography, Drama",Biography, Drama,,David Fincher,96960000.0
22000000.0,7.3,70.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,David Mamet,10200000.0
8000000.0,7.1,82.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,James Ponsoldt,6850000.0
76000000.0,7.2,,"Adventure, Biography, Drama",Adventure, Biography, Drama,Billy Wilder,0.0
7000000.0,7.0,66.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Stephen Hillenburg,85420000.0
57000000.0,7.7,,"Drama, Thriller",Drama, Thriller,,Martin Ritt,0.0
1500000.0,6.9,67.0,"Biography, Drama, History",Biography, Drama, History,Kyle Patrick Alvarez,640000.0
40000000.0,6.9,54.0,"Horror, Mystery, Sci-Fi",Horror, Mystery, Sci-Fi,Bryan Forbes,0.0
15000000.0,8.0,50.0,Drama,Drama,,,Cyrus Nowrasteh,660000.0
28000000.0,6.2,47.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Bryan Bertino,52600000.0
10500000.0,5.2,48.0,Horror,Horror,,,Johannes Roberts,24430000.0
10000000.0,7.3,,"Crime, Drama, Sport",Crime, Drama, Sport,Walter Hill,5000000.0
15000000.0,5.9,,"Comedy, Horror, Sci-Fi",Comedy, Horror, Sci-Fi,Larry Cohen,0.0
17000000.0,4.2,,"Adventure, Comedy",Adventure, Comedy,,John Landis,2420000.0
17000000.0,5.9,,"Action, Crime, Drama",Action, Crime, Drama,Robert Mandel,14750000.0
10700000.0,6.8,65.0,"Crime, Drama",Crime, Drama,,Steven Spielberg,7500000.0
20000000.0,6.4,45.0,"Action, Drama, Thriller",Action, Drama, Thriller,Phil Alden Robinson,118910000.0
1000000.0,7.0,76.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Rob Reiner,18140000.0
12000000.0,6.4,80.0,"Drama, Sci-Fi, Thriller",Drama, Sci-Fi, Thriller,Stephen Fingleton,0.0
4500000.0,6.5,,"Animation, Comedy, Family",Animation, Comedy, Family,Richard Rich,9770000.0
15000000.0,7.6,90.0,Drama,Drama,,,Atom Egoyan,3250000.0
22000000.0,7.7,,Drama,Drama,,,Frank Perry,0.0
21000000.0,6.1,52.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Josh Gordon,27760000.0
20000000.0,6.2,66.0,"Comedy, Drama, Thriller",Comedy, Drama, Thriller,John Boorman,13730000.0
3000000.0,7.3,90.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,Jennifer Fox,0.0
7000000.0,6.1,53.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Sam Fell,50880000.0
12000000.0,7.2,,"Comedy, Drama, Romance",Comedy, Drama, Romance,Franco Zeffirelli,8000000.0
13200000.0,5.4,43.0,"Comedy, Drama, Fantasy",Comedy, Drama, Fantasy,Julie Taymor,280000.0
8000000.0,5.0,50.0,"Comedy, Romance",Comedy, Romance,,David Wain,770000.0
50000000.0,7.9,,"Adventure, Drama",Adventure, Drama,,Cecil B. DeMille,93740000.0
60000.0,5.0,,"Horror, Thriller",Horror, Thriller,,Roger Corman,0.0
6000000.0,5.2,,"Horror, Sci-Fi, Thriller",Horror, Sci-Fi, Thriller,Mark A. Lewis,0.0
4000000.0,7.5,,"Adventure, Family, Fantasy",Adventure, Family, Fantasy,Ludwig Berger,270000.0
4300000.0,8.1,,"Comedy, Crime, Mystery",Comedy, Crime, Mystery,W.S. Van Dyke,0.0
2500000.0,7.6,78.0,"Drama, War",Drama, War,,Terrence Malick,36400000.0
16000000.0,8.1,57.0,"Horror, Mystery, Sci-Fi",Horror, Mystery, Sci-Fi,John Carpenter,13780000.0
18000000.0,7.2,,"Horror, Sci-Fi",Horror, Sci-Fi,,Christian Nyby,0.0
22000000.0,5.7,,"Action, Drama, Horror",Action, Drama, Horror,Michael J. Gallagher,0.0
4500000.0,8.2,97.0,"FilmNoir, Mystery, Thriller",FilmNoir, Mystery, Thriller,Carol Reed,450000.0
2.0,5.8,35.0,"Action, Adventure, Romance",Action, Adventure, Romance,Paul W.S. Anderson,20380000.0
3500000.0,7.6,,"Adventure, Romance, Sci-Fi",Adventure, Romance, Sci-Fi,George Pal,0.0
8000000.0,7.1,47.0,"Drama, Fantasy, Romance",Drama, Fantasy, Romance,Robert Schwentke,63410000.0
32000000.0,5.5,,"Horror, Thriller",Horror, Thriller,,Robert Lieberman,0.0
35000.0,6.1,,"Action, Thriller",Action, Thriller,,Scott Mann,0.0
60000000.0,5.2,32.0,"Action, Adventure, Crime",Action, Adventure, Crime,Camille Delamarre,16030000.0
140000000.0,8.3,99.0,"Adventure, Drama, Western",Adventure, Drama, Western,John Huston,5010000.0
90000000.0,7.2,,"Mystery, Thriller",Mystery, Thriller,,Hans Herbots,0.0
45000000.0,6.8,85.0,"Drama, Fantasy",Drama, Fantasy,,Terrence Malick,13300000.0
15000000.0,7.0,,"Comedy, Drama",Comedy, Drama,,Michael Winterbottom,2010000.0
70000000.0,6.6,75.0,"Comedy, Drama",Comedy, Drama,,Michael Winterbottom,2870000.0
33000000.0,7.2,,"Adventure, Comedy, Crime",Adventure, Comedy, Crime,Jean Girault,0.0
120000000.0,7.1,74.0,"Comedy, Mystery",Comedy, Mystery,,Alfred Hitchcock,0.0
70000000.0,8.1,90.0,"Comedy, Drama, Sci-Fi",Comedy, Drama, Sci-Fi,Peter Weir,125620000.0
60000000.0,5.4,58.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Alex Brewer,0.0
35000000.0,6.3,64.0,"Comedy, Romance",Comedy, Romance,,Michael Lehmann,34070000.0
55000000.0,4.8,55.0,"Mystery, Thriller",Mystery, Thriller,,Jonathan Demme,5350000.0
27000000.0,6.0,41.0,"Drama, Thriller",Drama, Thriller,,Francesca Gregorini,0.0
20000000.0,5.4,30.0,"Action, Comedy, Sci-Fi",Action, Comedy, Sci-Fi,Kevin Donovan,50550000.0
23000000.0,7.7,,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Ren?? Goscinny,0.0
66000000.0,4.9,45.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Bill Condon,281290000.0
20000000.0,5.5,52.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Bill Condon,292300000.0
85000000.0,5.0,58.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,David Slade,300530000.0
90000000.0,4.7,44.0,"Adventure, Drama, Fantasy",Adventure, Drama, Fantasy,Chris Weitz,296620000.0
75000000.0,6.1,56.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Jack Nicholson,10010000.0
80000000.0,6.5,28.0,"Comedy, Romance",Comedy, Romance,,Robert Luketic,88920000.0
50000000.0,7.4,49.0,"Drama, Family, Romance",Drama, Family, Romance,Michael O. Sajbel,3440000.0
90000000.0,7.4,73.0,"Drama, Romance",Drama, Romance,,Philip Kaufman,10010000.0
140000000.0,6.6,38.0,"Animation, Adventure, Family",Animation, Adventure, Family,Juan Jos?? Campanella,0.0
65000000.0,4.8,30.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,David S. Goyer,42670000.0
130000000.0,6.7,,"Drama, Romance, Western",Drama, Romance, Western,John Huston,0.0
75000000.0,6.4,43.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,Charles Guard,28570000.0
75000000.0,7.4,,"Fantasy, Horror, Mystery",Fantasy, Horror, Mystery,Lewis Allen,0.0
70000000.0,7.1,37.0,Drama,Drama,,,Matthew Ryan Hoge,340000.0
18500000.0,7.8,,"Drama, Horror, Romance",Drama, Horror, Romance,Tod Browning,410000.0
25000000.0,7.9,79.0,"Crime, Drama, Thriller",Crime, Drama, Thriller,Brian De Palma,76270000.0
95000000.0,6.9,63.0,"Comedy, Drama",Comedy, Drama,,Mike Binder,18760000.0
23000000.0,8.6,77.0,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Bryan Singer,23340000.0
60000000.0,6.3,49.0,"Drama, Horror, Mystery",Drama, Horror, Mystery,George Sluizer,14540000.0
60000.0,5.0,38.0,"Horror, Thriller",Horror, Thriller,,Mark Neveldine,1710000.0
55000000.0,4.8,50.0,"Crime, Horror, Mystery",Crime, Horror, Mystery,Dan Bush,10000.0
52000000.0,7.8,77.0,Drama,Drama,,,Sidney Lumet,54000000.0
27000000.0,5.9,,"Action, Thriller",Action, Thriller,,Matthew Hope,0.0
40000000.0,7.0,65.0,"Comedy, Drama",Comedy, Drama,,Lee Toland Krieger,0.0
71000000.0,7.1,,"Action, Adventure",Action, Adventure,,Richard Fleischer,7000000.0
70000000.0,6.5,44.0,"Drama, Mystery, Thriller",Drama, Mystery, Thriller,M. Night Shyamalan,114200000.0
65000000.0,7.2,76.0,"Drama, Romance",Drama, Romance,,Sofia Coppola,4860000.0
60000000.0,6.2,55.0,"Comedy, Horror, Mystery",Comedy, Horror, Mystery,M. Night Shyamalan,65210000.0
30000000.0,7.7,79.0,Drama,Drama,,,Tom McCarthy,9420000.0
48000000.0,6.4,58.0,"Comedy, Crime, Horror",Comedy, Crime, Horror,Marjane Satrapi,0.0
18000000.0,5.8,62.0,"Horror, Mystery, Sci-Fi",Horror, Mystery, Sci-Fi,Jeremy Gillespie,150000.0
26000000.0,6.8,83.0,"Horror, Mystery",Horror, Mystery,,Robert Eggers,25140000.0
50000000.0,7.0,61.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Jonathan Levine,2080000.0
14000000.0,7.3,70.0,"Adventure, Biography, Drama",Adventure, Biography, Drama,Robert Zemeckis,10140000.0
12000000.0,7.4,,Drama,Drama,,,Philip Kaufman,10000.0
15000000.0,6.8,79.0,Comedy,Comedy,,,Danny DeVito,86890000.0
90000000.0,7.2,,"Action, Sci-Fi, Thriller",Action, Sci-Fi, Thriller,Byron Haskin,4360000.0
1350000.0,7.4,68.0,Drama,Drama,,,Tim Roth,250000.0
30000000.0,7.2,,"Action, Drama, History",Action, Drama, History,Sung-su Kim,0.0
17000000.0,6.3,45.0,"Action, Fantasy, Western",Action, Fantasy, Western,Sngmoo Lee,5660000.0
60000000.0,4.7,18.0,Comedy,Comedy,,,DJ Pooh,10100000.0
90000000.0,5.7,36.0,"Action, Comedy, Horror",Action, Comedy, Horror,Akiva Schaffer,35350000.0
25000000.0,7.1,50.0,"Drama, History, War",Drama, History, War,Russell Crowe,4190000.0
20000000.0,6.5,71.0,"Adventure, Family, Fantasy",Adventure, Family, Fantasy,Jay Russell,40410000.0
13000000.0,6.1,41.0,"Comedy, Sport",Comedy, Sport,,Frank Coraci,161490000.0
25000000.0,7.4,64.0,"Adventure, Comedy, Drama",Adventure, Comedy, Drama,Emilio Estevez,4430000.0
70000000.0,6.7,49.0,"Action, Crime, Drama",Action, Crime, Drama,Christopher McQuarrie,6060000.0
73000000.0,7.4,68.0,"Comedy, Drama",Comedy, Drama,,Nat Faxon,21500000.0
65000000.0,6.6,61.0,"Comedy, Drama",Comedy, Drama,,Gore Verbinski,12480000.0
6000000.0,6.1,32.0,"Comedy, Romance",Comedy, Romance,,Clare Kilner,31730000.0
8000000.0,6.8,59.0,"Comedy, Music, Romance",Comedy, Music, Romance,Frank Coraci,80250000.0
60000000.0,5.1,42.0,Comedy,Comedy,,,Robert Smigel,0.0
60000000.0,7.2,59.0,"Action, Biography, Crime",Action, Biography, Crime,Larysa Kondracki,1120000.0
20000000.0,7.8,82.0,"Drama, History, Mystery",Drama, History, Mystery,Michael Haneke,2220000.0
13000000.0,6.7,47.0,"Comedy, Crime",Comedy, Crime,,Jonathan Lynn,57260000.0
28000000.0,6.2,46.0,"Crime, Drama, Mystery",Crime, Drama, Mystery,Courtney Hunt,0.0
25000000.0,3.7,36.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Neil LaBute,23640000.0
70000000.0,7.6,87.0,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Robin Hardy,60000.0
70000000.0,5.3,47.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Steve 'Spaz' Williams,37380000.0
3000000.0,6.8,,"Action, Adventure, Drama",Action, Adventure, Drama,Andrew V. McLaglen,0.0
30000000.0,6.9,,Drama,Drama,,,Laslo Benedek,0.0
50000000.0,5.3,69.0,"Animation, Adventure, Comedy",Animation, Adventure, Comedy,Cathy Malkasian,40110000.0
20000000.0,7.4,79.0,"Drama, Romance",Drama, Romance,,David Mamet,3960000.0
15000000.0,5.3,,"Adventure, Family, Fantasy",Adventure, Family, Fantasy,Sidney Lumet,21050000.0
20000000.0,6.1,,"Adventure, Comedy, Drama",Adventure, Comedy, Drama,Todd Holland,14280000.0
60000000.0,6.0,58.0,Horror,Horror,,,Lucky McKee,0.0
650000.0,4.9,42.0,"Drama, Horror, Thriller",Drama, Horror, Thriller,Tom Harper,26500000.0
10000000.0,7.8,,"Crime, Drama, FilmNoir",Crime, Drama, FilmNoir,Fritz Lang,0.0
17000000.0,4.9,27.0,"Comedy, Drama",Comedy, Drama,,Diane English,26900000.0
60000000.0,8.0,,"Comedy, Drama",Comedy, Drama,,George Cukor,2270000.0
10000000.0,5.7,,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Lucky McKee,0.0
45000000.0,7.2,72.0,Drama,Drama,,,Nicole Kassell,40000.0
18000000.0,7.1,37.0,"Drama, Mystery, Romance",Drama, Mystery, Romance,Brian Klugman,11490000.0
30000000.0,6.4,57.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Michael Apted,126940000.0
75000000.0,7.0,81.0,"Action, Comedy, Sci-Fi",Action, Comedy, Sci-Fi,Edgar Wright,26000000.0
25000000.0,7.8,68.0,"Biography, Drama, Sport",Biography, Drama, Sport,Roger Donaldson,5130000.0
5000000.0,5.9,39.0,"Action, Horror, Romance",Action, Horror, Romance,Mike Marvin,3500000.0
30000000.0,7.3,,"Action, Drama, War",Action, Drama, War,Edward Dmytryk,9960000.0
1500000.0,7.4,88.0,"Adventure, Crime, Drama",Adventure, Crime, Drama,Ridley Scott,45360000.0
8000000.0,7.3,,"Horror, Sci-Fi",Horror, Sci-Fi,,Gordon Douglas,0.0
10000000.0,7.1,69.0,"Comedy, Romance",Comedy, Romance,,Bobby Farrelly,176480000.0
25000000.0,7.2,,"Action, Drama",Action, Drama,,Atlee Kumar,0.0
10000000.0,7.5,,"Horror, Mystery, Thriller",Horror, Mystery, Thriller,Alejandro Amen??bar,0.0
5000000.0,7.5,,"Comedy, Western",Comedy, Western,,Enzo Barboni,0.0
2000000.0,7.9,,Drama,Drama,,,Sydney Pollack,0.0
1500000.0,6.5,76.0,"Drama, Romance",Drama, Romance,,Rodrigo Garc??a,0.0
33000000.0,6.6,51.0,"Comedy, Romance",Comedy, Romance,,Tim Story,91550000.0
15000000.0,6.8,70.0,Drama,Drama,,,Catherine Hardwicke,4600000.0
1100000.0,6.2,63.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Preston A. Whitmore II,49120000.0
15000000.0,6.2,59.0,"Comedy, Romance",Comedy, Romance,,Judd Apatow,67540000.0
27000000.0,5.9,,"Horror, Mystery, Sci-Fi",Horror, Mystery, Sci-Fi,Joseph M. Newman,0.0
20000000.0,6.3,31.0,"Action, Comedy, Romance",Action, Comedy, Romance,McG,54760000.0
1000000.0,8.0,85.0,"Drama, Music, Mystery",Drama, Music, Mystery,Krzysztof Kieslowski,1320000.0
5000000.0,6.1,40.0,"Action, Comedy",Action, Comedy,,Francis Veber,40590000.0
8000000.0,7.1,82.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,David O. Russell,60650000.0
40000000.0,7.0,64.0,"Action, Adventure, Thriller",Action, Adventure, Thriller,Terence Young,63600000.0
48000000.0,4.2,36.0,"Action, Adventure, Comedy",Action, Adventure, Comedy,Jonathan Frakes,6770000.0
16000000.0,7.1,62.0,"Comedy, Crime, Drama",Comedy, Crime, Drama,Michael Cimino,25000000.0
35000000.0,6.8,,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Michael Apted,22660000.0
40000000.0,7.9,,"Action, Thriller",Action, Thriller,,A.R. Murugadoss,0.0
16400000.0,7.2,,"Action, Comedy, Crime",Action, Comedy, Crime,Skip Woods,0.0
37000000.0,6.8,75.0,"Drama, Sci-Fi, Thriller",Drama, Sci-Fi, Thriller,George Lucas,2440000.0
32000000.0,6.0,41.0,"Action, Adventure, Drama",Action, Adventure, Drama,Daniel Lee,70000.0
27000000.0,7.1,76.0,"Action, Drama",Action, Drama,,Zhangke Jia,90000.0
18000000.0,3.6,,"Action, Crime, Thriller",Action, Crime, Thriller,Albert Pyun,0.0
70000000.0,6.5,26.0,"Drama, Fantasy, Horror",Drama, Fantasy, Horror,Terry Gilliam,70000.0
25000000.0,6.1,,"Action, Adventure, Thriller",Action, Adventure, Thriller,Ali Abbas Zafar,5560000.0
55000000.0,7.0,55.0,"Drama, War",Drama, War,,Joel Schumacher,140000.0
10000000.0,6.3,,"Crime, Mystery, Thriller",Crime, Mystery, Thriller,Richard Tuggle,48140000.0
7500000.0,7.5,84.0,"Comedy, Drama, Romance",Comedy, Drama, Romance,Lukas Moodysson,1070000.0
32000000.0,5.4,40.0,Comedy,Comedy,,,Tim Heidecker,200000.0
30000000.0,7.2,92.0,Drama,Drama,,,Abderrahmane Sissako,1080000.0
1500000.0,7.2,69.0,"Adventure, Drama, Sci-Fi",Adventure, Drama, Sci-Fi,Nicholas Meyer,0.0
8000000.0,7.0,79.0,"Adventure, Comedy, Fantasy",Adventure, Comedy, Fantasy,Terry Gilliam,42370000.0
